"Spectrum","Time","AIC"
5859,1005.86249568,27370.31996532826
5860,1005.96248928,25576.36073754292
5861,1006.06248288,23625.91607091093
5862,1006.16247648,21574.56471379697
5863,1006.26247008,19477.52972254677
5864,1006.36246368,17400.71300968673
5865,1006.46245728,15390.59481692684
5866,1006.56245088,13485.91988571934
5867,1006.66244448,11717.80867709247
5868,1006.76243808,10110.57044700245
5869,1006.86243168,8682.616893454166
5870,1006.96242528,7447.062811114633
5871,1007.06241888,6411.949677639432
5872,1007.16241248,5580.44988886698
5873,1007.26240608,4952.463342255077
5874,1007.36239968,4524.653567086069
5875,1007.46239328,4263.361485748626
5876,1007.56238688,4161.319022526213
5877,1007.66238048,4213.930770764587
5878,1007.76237408,4421.208817261314
5879,1007.86236768,4788.93661032436
5880,1007.96236128,5328.364457040159
5881,1008.06235488,6054.971813570219
5882,1008.16234848,6987.758248709507
5883,1008.26234208,8149.575797879455
5884,1008.36233568,9566.080876982624
5885,1008.46232928,11268.79629226648
5886,1008.56232288,13308.28113316021
5887,1008.66231648,15724.75638935554
5888,1008.76231008,18557.39925143893
5889,1008.86230368,21839.62663493711
5890,1008.96229728,25594.77189858184
5891,1009.06229088,29833.51041083455
5892,1009.16228448,34551.62086233861
5893,1009.26227808,39725.03478169601
5894,1009.36227168,45302.14900504955
5895,1009.46226528,51197.95999260675
5896,1009.56225888,57290.9718796036
5897,1009.66225248,63428.53168182646
5898,1009.76224608,69436.8365475699
5899,1009.86223968,75133.02057521501
5900,1009.96223328,80336.49298035474
5901,1010.06222688,84877.58349185644
5902,1010.16222048,88603.33196548313
5903,1010.26221408,91383.33173736182
5904,1010.36220768,93119.59686888414
5905,1010.46220128,93760.21043849579
5906,1010.56219488,93310.80411535184
5907,1010.66218848,91836.77386331707
5908,1010.76218208,89453.76758368556
5909,1010.86217568,86310.17285414081
5910,1010.96216928,82568.18536082638
5911,1011.06216288,78388.8530880266
5912,1011.16215648,73923.62220979552
5913,1011.26215008,69311.8198159419
5914,1011.36214368,64680.47606147479
5915,1011.46213728,60141.78055423075
5916,1011.56213088,55786.53036799175
5917,1011.66212448,51676.80443918516
5918,1011.76211808,47842.79684540374
5919,1011.86211168,44286.16869447986
5920,1011.96210528,40988.50707957613
5921,1012.06209888,37921.46069033557
5922,1012.16209248,35053.41260702758
5923,1012.26208608,32358.30642683218
5924,1012.36207968,29814.30220855184
5925,1012.46207328,27372.57382999555
5926,1012.56206688,25017.91111198923
5927,1012.66206048,22736.69647658262
5928,1012.76205408,20518.92167614629
5929,1012.86204768,18360.45970875301
5930,1012.96204128,16264.3465197246
5931,1013.06203488,14240.29120315501
5932,1013.16202848,12302.37953660459
5933,1013.26202208,10469.51478236828
5934,1013.36201568,8753.379174103511
5935,1013.46200928,7163.691437635644
5936,1013.56200288,5765.624014982542
5937,1013.66199648,4556.000959925958
5938,1013.76199008,3528.486744569394
5939,1013.86198368,2673.664901447218
5940,1013.96197728,1979.042874599009
5941,1014.06197088,1429.240065261134
5942,1014.16196448,1006.683238531576
5943,1014.26195808,692.8200169343371
5944,1014.36195168,468.0472506989113
5945,1014.46194528,319.2428551734747
5946,1014.56193888,233.1023772704957
5947,1014.66193248,169.2558758558562
5948,1014.76192608,121.8668218834316
5949,1014.86191968,86.70631979449261
5950,1014.96191328,60.71752614741772
5951,1015.06190688,41.69428645158293
5952,1015.16190048,28.03546948553659
5953,1015.26189408,18.57202203859033
5954,1015.36188768,12.62246082243549
5955,1015.46188128,9.535926734191753
5956,1015.56187488,7.683011299382318
5957,1015.66186848,6.986212445698758
5958,1015.76186208,7.54775049374857
5959,1015.86185568,9.712362932056113
5960,1015.96184928,14.16942523507706
5961,1016.06184288,22.2475273042239
5962,1016.16183648,36.33200848235887
5963,1016.26183008,60.60301949716764
5964,1016.36182368,102.1773411295578
5965,1016.46181728,172.5650562364742
5966,1016.56181088,289.5278052149833
5967,1016.66180448,478.2169504815052
5968,1016.76179808,771.6118085303159
5969,1016.86179168,1210.399804092455
5970,1016.96178528,1842.902924774817
5971,1017.06177888,2725.198764501475
5972,1017.16177248,3920.705983589306
5973,1017.26176608,5498.15164705212
5974,1017.36175968,7526.846899158098
5975,1017.46175328,10069.05511781263
5976,1017.56174688,13170.68266513549
5977,1017.66174048,16851.85179316532
5978,1017.76173408,21100.69107578994
5979,1017.86172768,25870.97765693997
5980,1017.96172128,31083.16039177802
5981,1018.06171488,36627.72863858776
5982,1018.16170848,42371.34496519269
5983,1018.26170208,48166.56864020408
5984,1018.36169568,53861.86620621755
5985,1018.46168928,59305.43823608293
5986,1018.56168288,64346.80723320202
5987,1018.66167648,68846.87185704563
5988,1018.76167008,72695.18993305162
5989,1018.86166368,75822.56173523463
5990,1018.96165728,78205.94072917118
5991,1019.06165088,79866.93263947175
5992,1019.16164448,80866.00166070176
5993,1019.26163808,81292.21011937663
5994,1019.36163168,81248.57077958962
5995,1019.46162528,80841.2298542013
5996,1019.56161888,80185.13690105164
5997,1019.66161248,79415.30702616319
5998,1019.76160608,78678.0721528476
5999,1019.86159968,78105.914800007
6000,1019.96159328,77799.94019527227
6001,1020.06158688,77823.87335893029
6002,1020.16158048,78211.38272137387
6003,1020.26157408,78973.99266651826
6004,1020.36156768,80105.41100404802
6005,1020.46156128,81581.67368725744
6006,1020.56155488,83356.43195865375
6007,1020.66154848,85350.86037210406
6008,1020.76154208,87449.6006170452
6009,1020.86153568,89517.18437585943
6010,1020.96152928,91426.13449168883
6011,1021.06152288,93073.69566573197
6012,1021.16151648,94386.18822125545
6013,1021.26151008,95304.46804348854
6014,1021.36150368,95770.78781956062
6015,1021.46149728,95724.7232573255
6016,1021.56149088,95110.9238629296
6017,1021.66148448,93895.12990494068
6018,1021.76147808,92080.42201652797
6019,1021.86147168,89714.52037931632
6020,1021.96146528,86884.14379248733
6021,1022.06145888,83701.86467929234
6022,1022.16145248,80295.23596627626
6023,1022.26144608,76801.06914370631
6024,1022.36143968,73368.72574435052
6025,1022.46143328,70164.09990329498
6026,1022.56142688,67367.3793108907
6027,1022.66142048,65161.21238612165
6028,1022.76141408,63708.59148203127
6029,1022.86140768,63126.17556614418
6030,1022.96140128,63462.86926593132
6031,1023.06139488,64690.74351785718
6032,1023.16138848,66708.30634663244
6033,1023.26138208,69352.12841449765
6034,1023.36137568,72411.01852632019
6035,1023.46136928,75640.90950448501
6036,1023.56136288,78777.72103465971
6037,1023.66135648,81552.05017183447
6038,1023.76135008,83708.31016797363
6039,1023.86134368,85025.17049007663
6040,1023.96133728,85337.14794880821
6041,1024.06133088,84550.49699909215
6042,1024.16132448,82648.73352870763
6043,1024.26131808,79687.50717737043
6044,1024.36131168,75782.04715107757
6045,1024.46130528,71091.27885654519
6046,1024.56129888,65801.46622403822
6047,1024.66129248,60111.92775581498
6048,1024.76128608,54222.90959733722
6049,1024.86127968,48321.17809731993
6050,1024.96127328,42571.67435737891
6051,1025.06126688,37109.71051754997
6052,1025.16126048,32036.23049755112
6053,1025.26125408,27416.79945998132
6054,1025.36124768,23284.21558259506
6055,1025.46124128,19643.77496026021
6056,1025.56123488,16479.77827678318
6057,1025.66122848,13761.99780546195
6058,1025.76122208,11451.29667003965
6059,1025.86121568,9503.444761428422
6060,1025.96120928,7873.856632386771
6061,1026.06120288,6512.085100897123
6062,1026.16119648,5378.43482925736
6063,1026.26119008,4436.778922223614
6064,1026.36118368,3655.068962671283
6065,1026.46117728,3005.47846805218
6066,1026.56117088,2464.280099216876
6067,1026.66116448,2011.545272377135
6068,1026.76115808,1630.74162912073
6069,1026.86115168,1308.288463271418
6070,1026.96114528,1033.280321956275
6071,1027.06113888,796.8264203138405
6072,1027.16113248,605.9016173353452
6073,1027.26112608,452.9771647163037
6074,1027.36111968,332.0915013928807
6075,1027.46111328,238.6669014638343
6076,1027.56110688,169.4428660445903
6077,1027.66110048,122.5715978083047
6078,1027.76109408,97.96718069264543
6079,1027.86108768,98.08689947195121
6080,1027.96108128,129.4833672626316
6081,1028.06107488,205.4174309111938
6082,1028.16106848,351.7781519332908
6083,1028.26106208,609.3656678909241
6084,1028.36105568,1064.583364699191
6085,1028.46104928,1863.62486293907
6086,1028.56104288,3237.197452026855
6087,1028.66103648,5516.49507782067
6088,1028.76103008,9130.055539946265
6089,1028.86102368,14585.06997315873
6090,1028.96101728,22447.75210893699
6091,1029.06101088,33330.0610414126
6092,1029.16100448,47876.08771340371
6093,1029.26099808,66734.77684800322
6094,1029.36099168,90509.67249836572
6095,1029.46098528,119681.8188909785
6096,1029.56097888,154511.9935872415
6097,1029.66097248,194941.5185069159
6098,1029.76096608,240523.6250174289
6099,1029.86095968,290412.0420896348
6100,1029.96095328,343401.1764373854
6101,1030.06094688,397986.3834039274
6102,1030.16094048,452424.1405165354
6103,1030.26093408,504797.0764514519
6104,1030.36092768,553098.0107944553
6105,1030.46092128,595340.9077830806
6106,1030.56091488,629695.2637190582
6107,1030.66090848,654629.5567873247
6108,1030.76090208,669041.1634072494
6109,1030.86089568,672347.1009659527
6110,1030.96088928,664518.1566379438
6111,1031.06088288,646058.8850195413
6112,1031.16087648,617949.8481000027
6113,1031.26087008,581564.3314040378
6114,1031.36086368,538564.3575950459
6115,1031.46085728,490782.5077759817
6116,1031.56085088,440101.0737131842
6117,1031.66084448,388341.4312844381
6118,1031.76083808,337173.7828401904
6119,1031.86083168,288052.0634382717
6120,1031.96082528,242171.9526872206
6121,1032.06081888,200444.5837627458
6122,1032.16081248,163480.6593236472
6123,1032.26080608,131589.9344843464
6124,1032.36079968,104806.4446554617
6125,1032.46079328,82939.15119933109
6126,1032.56078688,65637.08960485911
6127,1032.66078048,52451.48836994947
6128,1032.76077408,42883.23911639953
6129,1032.86076768,36411.88059163729
6130,1032.96076128,32509.18486966035
6131,1033.06075488,30644.79767771069
6132,1033.16074848,30299.62413781546
6133,1033.26074208,30987.16400678104
6134,1033.36073568,32280.20749205408
6135,1033.46072928,33826.53834578336
6136,1033.56072288,35350.87317727972
6137,1033.66071648,36646.21218177833
6138,1033.76071008,37563.88740918457
6139,1033.86070368,38005.72021705495
6140,1033.96069728,37918.69415714064
6141,1034.06069088,37291.19707665579
6142,1034.16068448,36151.20697809725
6143,1034.26067808,34555.64757389401
6144,1034.36067168,32582.70666853363
6145,1034.46066528,30320.65728598318
6146,1034.56065888,27860.68803655271
6147,1034.66065248,25292.99766906915
6148,1034.76064608,22704.58911273198
6149,1034.86063968,20175.97187948311
6150,1034.96063328,17777.20048718136
6151,1035.06062688,15564.67279652821
6152,1035.16062048,13579.71964585545
6153,1035.26061408,11848.11997045793
6154,1035.36060768,10384.13181492476
6155,1035.46060128,9191.735138778768
6156,1035.56059488,8267.330726173606
6157,1035.66058848,7602.402166857744
6158,1035.76058208,7186.122820475362
6159,1035.86057568,7005.353534880413
6160,1035.96056928,7052.509964954957
6161,1036.06056288,7324.448162651297
6162,1036.16055648,7823.3179487975
6163,1036.26055008,8556.061354635794
6164,1036.36054368,9532.426121928373
6165,1036.46053728,10761.57955856361
6166,1036.56053088,12247.64234337363
6167,1036.66052448,13984.74961606124
6168,1036.76051808,15952.48121059945
6169,1036.86051168,18112.52605944992
6170,1036.96050528,20412.38736978482
6171,1037.06049888,22775.15820142686
6172,1037.16049248,25108.425667012
6173,1037.26048608,27309.19000226021
6174,1037.36047968,29270.34741404899
6175,1037.46047328,30888.2133223335
6176,1037.56046688,32070.46924860845
6177,1037.66046048,32743.80820509177
6178,1037.76045408,32860.44606763635
6179,1037.86044768,32402.65513620562
6180,1037.96044128,31384.66235940646
6181,1038.06043488,29849.01631313065
6182,1038.16042848,27868.2357203625
6183,1038.26042208,25535.71503428005
6184,1038.36041568,22958.09707268813
6185,1038.46040928,20245.03281442416
6186,1038.56040288,17505.22442834991
6187,1038.66039648,14837.20393260272
6188,1038.76039008,12323.78052887763
6189,1038.86038368,10028.41483560218
6190,1038.96037728,7993.739985901208
6191,1039.06037088,6242.326135059958
6192,1039.16036448,4779.867400738628
6193,1039.26035808,3601.117573436399
6194,1039.36035168,2698.87492940514
6195,1039.46034528,2073.290718999837
6196,1039.56033888,1737.743836496528
6197,1039.66033248,1704.890198212166
6198,1039.76032608,1988.228963341778
6199,1039.86031968,2603.780933973883
6200,1039.96031328,3570.543175904201
6201,1040.06030688,4907.919143064682
6202,1040.16030048,6631.03919485885
6203,1040.26029408,8745.048774216262
6204,1040.36028768,11238.23426028686
6205,1040.46028128,14072.7268079302
6206,1040.56027488,17176.28944219258
6207,1040.66026848,20446.30826177767
6208,1040.76026208,23772.89858636622
6209,1040.86025568,27046.67434896579
6210,1040.96024928,30157.40282038219
6211,1041.06024288,32993.70299914148
6212,1041.16023648,35448.19664035235
6213,1041.26023008,37426.12495324409
6214,1041.36022368,38853.88343498702
6215,1041.46021728,39685.36830547144
6216,1041.56021088,39905.33188422156
6217,1041.66020448,39530.34434742934
6218,1041.76019808,38602.10984177698
6219,1041.86019168,37175.55292560995
6220,1041.96018528,35313.37907346129
6221,1042.06017888,33087.61716299649
6222,1042.16017248,30580.64093027129
6223,1042.26016608,27882.15589645019
6224,1042.36015968,25082.82555631318
6225,1042.46015328,22267.196462275
6226,1042.56014688,19508.08986530674
6227,1042.66014048,16865.1975812228
6228,1042.76013408,14385.17524629211
6229,1042.86012768,12103.44798036378
6230,1042.96012128,10046.06614722526
6231,1043.06011488,8230.730786417038
6232,1043.16010848,6666.779281854411
6233,1043.26010208,5354.719888049425
6234,1043.36009568,4286.506421231172
6235,1043.46008928,3446.605240462026
6236,1043.56008288,2816.721754588592
6237,1043.66007648,2378.266908267422
6238,1043.76007008,2114.427804401771
6239,1043.86006368,2011.607613653008
6240,1043.96005728,2059.405048081643
