"Spectrum","Time","TIC"
2063,626.2867900800001,1824095.249358099
2064,626.38678368,1814587.625662896
2065,626.4867772800001,1805788.677007681
2066,626.58677088,1797714.857985102
2067,626.68676448,1790365.329942189
2068,626.78675808,1783745.54201777
2069,626.8867516800001,1777912.694075444
2070,626.98674528,1772928.743625941
2071,627.08673888,1768799.260038792
2072,627.18673248,1765483.7357683
2073,627.28672608,1762898.777469335
2074,627.3867196800001,1760919.082311284
2075,627.48671328,1759404.052847319
2076,627.5867068800001,1758286.749589447
2077,627.68670048,1757564.33083618
2078,627.7866940800001,1757260.597296933
2079,627.88668768,1757346.805575652
2080,627.9866812800001,1757734.906058066
2081,628.08667488,1758317.450908821
2082,628.18666848,1759019.53339486
2083,628.28666208,1759821.512267428
2084,628.3866556800001,1760799.47118229
2085,628.4866492800001,1762104.92254434
2086,628.58664288,1763869.06554538
2087,628.6866364800001,1766088.017663596
2088,628.78663008,1768674.262915164
2089,628.8866236800001,1771538.770462866
2090,628.98661728,1774628.081371629
2091,629.0866108800001,1777981.683554239
2092,629.18660448,1781658.126363477
2093,629.28659808,1785684.081884794
2094,629.38659168,1789985.966927313
2095,629.4865852800001,1794354.870559297
2096,629.58657888,1798491.992951586
2097,629.68657248,1802108.940194601
2098,629.7865660800001,1805056.689456126
2099,629.88655968,1807276.114454495
2100,629.9865532800001,1808721.944718428
2101,630.08654688,1809351.176329504
2102,630.1865404800001,1808974.841759899
2103,630.28653408,1807375.611824875
2104,630.38652768,1804387.612095882
2105,630.48652128,1800000.059567377
2106,630.5865148800001,1794367.834327423
2107,630.68650848,1787750.910058941
2108,630.78650208,1780404.045375352
2109,630.8864956800001,1772456.790591371
2110,630.98648928,1764003.620237557
2111,631.0864828800001,1755164.999707325
2112,631.18647648,1746066.127010745
2113,631.2864700800001,1736871.43894553
2114,631.38646368,1727760.258582346
2115,631.48645728,1718984.407674864
2116,631.58645088,1710771.555140795
2117,631.6864444800001,1703244.472589947
2118,631.78643808,1696380.523496844
2119,631.88643168,1690095.299527501
2120,631.98642528,1684367.264651443
2121,632.08641888,1679212.375659495
2122,632.1864124800001,1674666.960898097
2123,632.28640608,1670819.613335563
2124,632.3863996800001,1667760.698126804
2125,632.48639328,1665505.558712966
2126,632.58638688,1663890.3467709
2127,632.68638048,1662710.277223427
2128,632.7863740800001,1661833.179811397
2129,632.88636768,1661267.577513384
2130,632.98636128,1661139.265054142
2131,633.08635488,1661585.409083129
2132,633.18634848,1662654.224140987
2133,633.2863420800001,1664305.093897323
2134,633.38633568,1666450.795348966
2135,633.4863292800001,1669091.462298118
2136,633.58632288,1672355.348001408
2137,633.6863164800001,1676480.886077501
2138,633.78631008,1681649.138759469
2139,633.8863036800001,1687912.157442072
2140,633.98629728,1695218.028561287
2141,634.08629088,1703421.357811235
2142,634.18628448,1712330.685971618
2143,634.2862780800001,1721746.467678726
2144,634.38627168,1731417.031359843
2145,634.48626528,1741008.111232511
2146,634.5862588800001,1750130.198275006
2147,634.68625248,1758348.226136889
2148,634.7862460800001,1765225.849391208
2149,634.88623968,1770412.685528407
2150,634.9862332800001,1773692.70848723
2151,635.08622688,1774918.775695618
2152,635.18622048,1774108.971570438
2153,635.28621408,1771484.927607008
2154,635.3862076800001,1767520.562920891
2155,635.48620128,1762669.366275926
2156,635.58619488,1757118.781181698
2157,635.6861884800001,1750854.289278271
2158,635.78618208,1743963.52804041
2159,635.8861756800001,1736656.763619716
2160,635.98616928,1729194.651899906
2161,636.0861628800001,1722304.828426234
2162,636.18615648,1717369.517537249
2163,636.28615008,1716069.874283895
2164,636.38614368,1718962.010675857
2165,636.4861372800001,1724519.548880693
2166,636.58613088,1730658.187015998
2167,636.68612448,1736506.621639626
2168,636.7861180800001,1742215.036135347
2169,636.88611168,1748253.589153422
2170,636.9861052800001,1754825.897329257
2171,637.08609888,1761946.203296375
2172,637.1860924800001,1768569.452400048
2173,637.28608608,1772317.104845812
2174,637.38607968,1769868.968993398
2175,637.48607328,1759643.830528717
2176,637.5860668800001,1743659.681345932
2177,637.68606048,1725418.964469515
2178,637.78605408,1707073.220608989
2179,637.88604768,1689345.299719045
2180,637.98604128,1671986.162294604
2181,638.0860348800001,1654855.930956656
2182,638.18602848,1637927.728807332
2183,638.2860220800001,1621745.092259118
2184,638.38601568,1607490.708385599
2185,638.4860092800001,1596799.629734968
2186,638.58600288,1590509.222807548
2187,638.6859964800001,1587796.005292331
2188,638.78599008,1587065.780727515
2189,638.88598368,1587208.303663623
2190,638.98597728,1587698.739669424
2191,639.0859708800001,1588518.894568345
2192,639.1859644800001,1589652.646593066
2193,639.28595808,1591043.889838868
2194,639.3859516800001,1592551.085421397
2195,639.48594528,1594056.137530521
2196,639.5859388800001,1595570.012735765
2197,639.68593248,1597169.96545359
2198,639.7859260800001,1598870.884378442
2199,639.88591968,1600607.176184457
2200,639.98591328,1602272.886360355
2201,640.08590688,1603793.392288033
2202,640.1859004800001,1605170.158358923
2203,640.28589408,1606432.487293516
2204,640.38588768,1607640.525748671
2205,640.4858812800001,1608907.848237695
2206,640.58587488,1610327.884843207
2207,640.6858684800001,1611891.990306672
2208,640.78586208,1613521.300465318
2209,640.8858556800001,1615182.050465457
2210,640.98584928,1616883.183959997
2211,641.08584288,1618640.616815431
2212,641.18583648,1620417.317864775
2213,641.2858300800001,1622135.348398905
2214,641.38582368,1623724.095725847
2215,641.48581728,1625124.783750676
2216,641.5858108800001,1626270.223087593
2217,641.68580448,1627100.481066891
2218,641.7857980800001,1627596.566924426
2219,641.88579168,1627745.575039536
2220,641.9857852800001,1627494.65005909
2221,642.08577888,1626845.13900416
2222,642.18577248,1625908.290265363
2223,642.28576608,1624845.27748145
2224,642.3857596800001,1623750.794831794
2225,642.48575328,1622642.616835471
2226,642.58574688,1621522.278907812
2227,642.68574048,1620451.620407038
2228,642.78573408,1619547.423287192
2229,642.8857276800001,1618914.836254279
2230,642.98572128,1618648.40992379
2231,643.0857148800001,1618812.680879724
2232,643.18570848,1619350.893852629
2233,643.28570208,1620094.720851625
2234,643.38569568,1620886.938109361
2235,643.4856892800001,1621681.242511032
2236,643.58568288,1622508.056267272
2237,643.68567648,1623368.317781231
2238,643.78567008,1624150.273597729
2239,643.88566368,1624671.991068963
2240,643.9856572800001,1624810.098052253
2241,644.08565088,1624492.420585257
2242,644.1856444800001,1623696.915044995
2243,644.28563808,1622483.857056291
2244,644.3856316800001,1620958.665282601
2245,644.48562528,1619218.98553237
2246,644.5856188800001,1617305.974574751
2247,644.68561248,1615221.465927876
2248,644.78560608,1613036.841350701
2249,644.88559968,1610905.188697124
2250,644.9855932800001,1609005.010972106
2251,645.0855868800001,1607437.166296125
2252,645.18558048,1606244.436017186
2253,645.2855740800001,1605451.80866803
2254,645.38556768,1605098.166933899
2255,645.4855612800001,1605252.797007618
2256,645.58555488,1605962.718180486
2257,645.6855484800001,1607217.445487382
2258,645.78554208,1608975.542319429
2259,645.88553568,1611130.48068361
2260,645.98552928,1613583.991905122
2261,646.0855228800001,1616254.598437781
2262,646.18551648,1619060.403693138
2263,646.28551008,1621939.608183794
2264,646.3855036800001,1624851.945626371
2265,646.48549728,1627717.121460273
2266,646.5854908800001,1630367.944024081
2267,646.68548448,1632582.223661031
2268,646.7854780800001,1634207.62682239
2269,646.88547168,1635189.922271873
2270,646.98546528,1635568.066169496
2271,647.08545888,1635402.382205908
2272,647.1854524800001,1634766.689101488
2273,647.28544608,1633770.039287714
2274,647.38543968,1632516.064713991
2275,647.4854332800001,1631028.66255968
2276,647.58542688,1629259.145446588
2277,647.6854204800001,1627174.047194512
2278,647.78541408,1624874.262835055
2279,647.8854076800001,1622532.92566026
2280,647.98540128,1620306.572963631
2281,648.08539488,1618263.306319601
2282,648.18538848,1616389.142051579
2283,648.2853820800001,1614605.897214518
2284,648.38537568,1612830.576051198
2285,648.48536928,1610994.511578491
2286,648.58536288,1609106.639904039
2287,648.68535648,1607274.670010611
2288,648.7853500800001,1605649.522528944
2289,648.88534368,1604328.453638464
2290,648.9853372800001,1603356.235463784
2291,649.08533088,1602713.589122988
2292,649.1853244800001,1602389.497808772
2293,649.28531808,1602388.706089465
2294,649.3853116800001,1602717.74062511
2295,649.48530528,1603344.084247502
2296,649.58529888,1604175.563338043
2297,649.68529248,1605109.468251643
2298,649.7852860800001,1606072.797957673
2299,649.8852796800001,1607043.100756448
2300,649.98527328,1607985.404336212
2301,650.0852668800001,1608806.169032452
2302,650.18526048,1609430.816823607
2303,650.2852540800001,1609791.566149066
2304,650.38524768,1609834.001100249
2305,650.4852412800001,1609570.856474021
2306,650.58523488,1609083.037557978
2307,650.68522848,1608570.300929797
2308,650.78522208,1608208.203072381
2309,650.8852156800001,1608055.668649495
2310,650.98520928,1608059.831298469
2311,651.08520288,1608207.515735985
2312,651.1851964800001,1608557.157967723
2313,651.28519008,1609167.757552395
2314,651.3851836800001,1610040.241574482
2315,651.48517728,1611150.650240425
2316,651.5851708800001,1612460.61803437
2317,651.68516448,1613941.502925797
2318,651.78515808,1615487.85263132
2319,651.88515168,1616997.762722662
2320,651.9851452800001,1618443.209897656
2321,652.08513888,1619867.936851134
2322,652.18513248,1621250.47239872
2323,652.2851260800001,1622482.290077009
2324,652.38511968,1623454.237334368
2325,652.4851132800001,1624170.979538013
2326,652.58510688,1624706.675443018
2327,652.6851004800001,1625126.955109773
2328,652.78509408,1625460.276683188
2329,652.88508768,1625772.464948781
2330,652.98508128,1626146.000327094
2331,653.0850748800001,1626602.806960418
2332,653.18506848,1627067.11235538
2333,653.28506208,1627467.348715235
2334,653.3850556800001,1627823.064396062
2335,653.48504928,1628207.902332502
2336,653.5850428800001,1628698.151109173
2337,653.68503648,1629342.115991142
2338,653.7850300800001,1630156.508868364
2339,653.88502368,1631152.169531195
2340,653.98501728,1632348.388889019
2341,654.08501088,1633829.973415279
2342,654.1850044800001,1635817.667935756
2343,654.28499808,1638633.40205486
2344,654.38499168,1642595.75408408
2345,654.48498528,1647955.457292557
2346,654.58497888,1654924.155296991
2347,654.6849724800001,1663662.230155441
2348,654.78496608,1674301.806375999
2349,654.8849596800001,1686979.312953807
2350,654.98495328,1701783.050952936
2351,655.0849468800001,1718702.891919233
2352,655.18494048,1737564.149160872
2353,655.2849340800001,1758009.279612231
2354,655.38492768,1779614.697887875
2355,655.48492128,1801989.940112228
2356,655.58491488,1824725.957843445
2357,655.6849084800001,1847307.389808913
2358,655.7849020800001,1869102.773188038
2359,655.88489568,1889418.827339179
2360,655.9848892800001,1907544.016122144
2361,656.08488288,1922821.681028433
2362,656.1848764800001,1934697.555920047
2363,656.28487008,1942797.290372707
2364,656.3848636800001,1946919.558468079
2365,656.48485728,1946951.750753873
2366,656.58485088,1942774.75373242
2367,656.68484448,1934350.918684007
2368,656.7848380800001,1921838.589360381
2369,656.88483168,1905631.557904903
2370,656.98482528,1886282.943511122
2371,657.0848188800001,1864440.916330571
2372,657.18481248,1840808.103565747
2373,657.2848060800001,1816090.019489202
2374,657.38479968,1790887.014514169
2375,657.4847932800001,1765696.424900328
2376,657.58478688,1740940.307437703
2377,657.68478048,1717058.546970681
2378,657.78477408,1694514.570436544
2379,657.8847676800001,1673701.865054335
2380,657.98476128,1654868.242077645
2381,658.08475488,1638122.635099728
2382,658.1847484800001,1623441.633943891
2383,658.28474208,1610685.326132047
2384,658.3847356800001,1599657.900577923
2385,658.48472928,1590197.256198199
2386,658.5847228800001,1582178.713532045
2387,658.68471648,1575500.816939071
2388,658.78471008,1570042.584226183
2389,658.88470368,1565603.20394337
2390,658.9846972800001,1561924.786694076
2391,659.08469088,1558822.908636479
2392,659.18468448,1556217.795492909
2393,659.28467808,1554112.002217492
2394,659.38467168,1552539.348127409
2395,659.4846652800001,1551528.282990044
2396,659.58465888,1551140.955030532
2397,659.6846524800001,1551497.490545402
2398,659.78464608,1552757.321377685
2399,659.8846396800001,1555079.43509542
2400,659.98463328,1558662.159638833
2401,660.0846268800001,1563823.640352774
2402,660.18462048,1570877.070745467
2403,660.28461408,1580120.78089095
2404,660.38460768,1591900.476258248
2405,660.4846012800001,1606648.076553185
2406,660.5845948800001,1624822.674075718
2407,660.68458848,1646764.676735198
2408,660.7845820800001,1672662.793354864
2409,660.88457568,1702599.019517964
2410,660.9845692800001,1736592.318223284
2411,661.08456288,1774543.804309492
2412,661.1845564800001,1816109.091180366
2413,661.28455008,1860754.285385699
2414,661.38454368,1907797.065017065
2415,661.48453728,1956372.507161214
2416,661.5845308800001,2005405.441913387
2417,661.6845244800001,2053728.799080505
2418,661.78451808,2100268.804270102
2419,661.8845116800001,2144083.781700205
2420,661.98450528,2184304.699730908
2421,662.0844988800001,2220073.942179218
2422,662.18449248,2250591.712420662
2423,662.2844860800001,2275296.267414696
2424,662.38447968,2293903.480023574
2425,662.48447328,2306368.899987142
2426,662.58446688,2312886.106707208
2427,662.6844604800001,2313915.861393593
2428,662.78445408,2310072.702218403
2429,662.88444768,2301962.14263704
2430,662.9844412800001,2290137.119469899
2431,663.08443488,2275170.371657153
2432,663.1844284800001,2257730.42050124
2433,663.28442208,2238596.128748374
2434,663.3844156800001,2218487.709364533
2435,663.48440928,2197971.766697463
2436,663.58440288,2177411.379892157
2437,663.68439648,2156970.826193986
